,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
57,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,4,22ZlWJ0qo0WiAU4qNlS6EB,Tender Love - Live,spotify:track:22ZlWJ0qo0WiAU4qNlS6EB,0.094,0.675,0.96,0.0,0.923,-3.243,0.0647,117.986,0.768,30,exo
58,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,5,7FmgOY9ZwYaDlK4Iq80KaW,3.6.5 - Live,spotify:track:7FmgOY9ZwYaDlK4Iq80KaW,0.11,0.684,0.938,0.0,0.295,-4.248,0.0597,131.034,0.736,31,exo
59,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,6,5jQcJRfnS5lHjTLU3ikD9s,Walk On Memories - Live,spotify:track:5jQcJRfnS5lHjTLU3ikD9s,0.786,0.637,0.555,0.0,0.722,-7.318,0.0303,113.983,0.238,31,exo
60,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,7,2u3EwlgiwG3DMTaRUL3sdQ,Moonlight - Live,spotify:track:2u3EwlgiwG3DMTaRUL3sdQ,0.466,0.697,0.799,0.0,0.872,-4.838,0.0393,121.966,0.677,32,exo
61,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,8,5laYqVeIfqm15Jfv8Z87YR,We Young - Live,spotify:track:5laYqVeIfqm15Jfv8Z87YR,0.178,0.683,0.828,0.0,0.616,-4.8,0.117,82.048,0.55,31,exo
62,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,9,4uxt7bqvkAAVoMMwW2PwnH,Electric Kiss - Live,spotify:track:4uxt7bqvkAAVoMMwW2PwnH,0.216,0.605,0.987,0.0,0.878,-4.512,0.205,101.519,0.439,32,exo
63,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,10,6Xnv3aUOODTvaXoNTqWND3,"Coming Over - Korean Version, Live",spotify:track:6Xnv3aUOODTvaXoNTqWND3,0.0265,0.65,0.991,0.0,0.283,-3.023,0.113,112.004,0.547,30,exo
64,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,11,1ftruwUw9JikPBas3eR25d,"Run This - Korean Version, Live",spotify:track:1ftruwUw9JikPBas3eR25d,0.157,0.568,0.994,9.72e-06,0.751,-3.375,0.164,104.999,0.267,31,exo
65,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,12,4UXG0DLpeZEBFqCNvqpY1v,"Drop That - Korean Version, Live",spotify:track:4UXG0DLpeZEBFqCNvqpY1v,0.0758,0.438,0.994,0.0,0.868,-2.638,0.337,105.072,0.107,33,exo
67,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,14,2z7iG81IJ9jyLyF612L81Y,Beyond - Live,spotify:track:2z7iG81IJ9jyLyF612L81Y,0.0305,0.495,0.861,9.93e-05,0.676,-5.166,0.0575,160.012,0.598,30,exo
