,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
392,"O!RUL8,2?",2013-09-11,5,01hvI4BrrUbBuyIXewP4AD,If I Ruled the World,spotify:track:01hvI4BrrUbBuyIXewP4AD,0.0434,0.744,0.725,0.0,0.296,-6.29,0.112,95.983,0.73,54,bts
393,"O!RUL8,2?",2013-09-11,6,5IYnriBBJz1iz1ki3bJnWo,Coffee,spotify:track:5IYnriBBJz1iz1ki3bJnWo,0.00862,0.656,0.798,0.0,0.321,-6.608,0.103,92.03,0.572,62,bts
394,"O!RUL8,2?",2013-09-11,7,0do2tFk8lqFdNL2TYAlslN,BTS Cypher Pt.1,spotify:track:0do2tFk8lqFdNL2TYAlslN,0.541,0.753,0.903,0.0,0.343,-5.414,0.354,96.547,0.858,52,bts
395,"O!RUL8,2?",2013-09-11,8,2BNuFV7ROaRHu2j3N6k729,Attack on Bangtan,spotify:track:2BNuFV7ROaRHu2j3N6k729,0.202,0.719,0.962,0.0,0.165,-2.555,0.265,117.999,0.669,60,bts
396,"O!RUL8,2?",2013-09-11,9,1yFEQO3mOtDAje6rOyj2Cf,Paldogangsan,spotify:track:1yFEQO3mOtDAje6rOyj2Cf,0.0789,0.564,0.945,0.0,0.0873,-3.11,0.243,105.018,0.871,52,bts
397,"O!RUL8,2?",2013-09-11,10,5kD6DnMehM1XD8dvS83Xzu,Outro: Luv in Skool,spotify:track:5kD6DnMehM1XD8dvS83Xzu,0.0508,0.693,0.392,0.0,0.144,-6.615,0.0439,131.863,0.473,54,bts
398,2 COOL 4 SKOOL,2013-06-12,1,1FHEwpwBnBB71okVG6879b,Intro : 2 COOL 4 SKOOL,spotify:track:1FHEwpwBnBB71okVG6879b,0.194,0.899,0.821,0.524,0.163,-6.271,0.237,94.895,0.581,26,bts
399,2 COOL 4 SKOOL,2013-06-12,2,4dtUOhLeJl9tQ5gYwbt6Ir,"We Are Bulletproof, Pt. 2",spotify:track:4dtUOhLeJl9tQ5gYwbt6Ir,0.0104,0.755,0.956,1.06e-05,0.144,-5.116,0.15,144.091,0.883,46,bts
400,2 COOL 4 SKOOL,2013-06-12,3,4BhwFbiT2oETdYGBlw2GMK,Skit : Circle Room Talk,spotify:track:4BhwFbiT2oETdYGBlw2GMK,0.917,0.56,0.358,0.0,0.924,-18.016,0.775,101.387,0.766,20,bts
404,2 COOL 4 SKOOL,2013-06-12,7,7oZIzC9WUA8kIL3hjisedU,Outro : Circle room cypher,spotify:track:7oZIzC9WUA8kIL3hjisedU,0.529,0.734,0.508,0.0,0.0713,-11.614,0.494,94.199,0.869,23,bts
405,2 Cool 4 Skool,2013-06-12,1,6iLsw1px2fqrC4xc8YZM2O,Intro: 2 Cool 4 Skool,spotify:track:6iLsw1px2fqrC4xc8YZM2O,0.18,0.893,0.846,0.402,0.181,-6.249,0.238,94.857,0.553,49,bts
406,2 Cool 4 Skool,2013-06-12,2,2Kspa0jD2MSkaEdonf4Cnb,We Are Bulletproof Pt.2,spotify:track:2Kspa0jD2MSkaEdonf4Cnb,0.00945,0.754,0.952,6.27e-06,0.189,-5.11,0.153,144.051,0.868,66,bts
407,2 Cool 4 Skool,2013-06-12,3,6ohNJGpxULU8PNORvEhwR6,Skit: Circle Room Talk,spotify:track:6ohNJGpxULU8PNORvEhwR6,0.915,0.572,0.362,0.0,0.923,-18.032,0.816,103.96,0.759,43,bts
408,2 Cool 4 Skool,2013-06-12,4,4frlkLwlnm58ejpNwWjxyl,No More Dream,spotify:track:4frlkLwlnm58ejpNwWjxyl,0.0124,0.436,0.869,1.6e-06,0.494,-5.174,0.472,167.766,0.612,67,bts
409,2 Cool 4 Skool,2013-06-12,5,19oZRCn6gzQGdKRmv3XmNk,Interlude,spotify:track:19oZRCn6gzQGdKRmv3XmNk,0.539,0.926,0.256,0.878,0.389,-13.39,0.336,125.895,0.839,49,bts
410,2 Cool 4 Skool,2013-06-12,6,1HQHuPpr2s2z3VIBTLtUmv,Like,spotify:track:1HQHuPpr2s2z3VIBTLtUmv,0.271,0.582,0.726,0.0,0.227,-4.174,0.116,100.45,0.768,67,bts
411,2 Cool 4 Skool,2013-06-12,7,2vr3YaIhvyfEgMQrFdXxtW,Outro: Circle Room Cypher,spotify:track:2vr3YaIhvyfEgMQrFdXxtW,0.529,0.703,0.518,0.0,0.31,-11.602,0.522,94.114,0.866,46,bts
412,Stay Gold,2020-06-19,1,0UwQTbq7ZtBJ7v530mpaxP,Stay Gold,spotify:track:0UwQTbq7ZtBJ7v530mpaxP,0.0873,0.724,0.631,0.0,0.0752,-5.403,0.0517,129.019,0.548,82,bts
413,Black Swan,2020-01-17,1,24NuEDgyRIljwSyY0lsr7b,Black Swan,spotify:track:24NuEDgyRIljwSyY0lsr7b,0.137,0.719,0.758,0.0,0.129,-5.167,0.0851,147.023,0.49,75,bts
414,SUGA's Interlude,2019-12-06,1,5a0nHa7F4S9hb0Zi0zLS8w,SUGA's Interlude,spotify:track:5a0nHa7F4S9hb0Zi0zLS8w,0.0864,0.55,0.732,0.0,0.0425,-6.88,0.105,153.836,0.246,64,bts
415,Make It Right (feat. Lauv) [Acoustic Remix],2019-11-08,1,45oantdYijrgFgbeyzkuVX,Make It Right (feat. Lauv) [Acoustic Remix],spotify:track:45oantdYijrgFgbeyzkuVX,0.00484,0.701,0.557,0.0,0.252,-5.757,0.148,100.218,0.514,50,bts
416,Make It Right (feat. Lauv) [EDM Remix],2019-11-01,1,733yOf6BYdGuFOgaedo9BK,Make It Right (feat. Lauv) [EDM Remix],spotify:track:733yOf6BYdGuFOgaedo9BK,0.00351,0.648,0.741,0.0,0.0932,-6.655,0.313,106.001,0.238,54,bts
417,Make It Right (feat. Lauv),2019-10-18,1,314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),spotify:track:314ZkcV7oLWG8yWE7LABvH,0.0304,0.584,0.685,0.0,0.189,-7.811,0.425,97.551,0.345,76,bts
418,Old Town Road (feat. RM of BTS) [Seoul Town Road Remix],2019-07-24,1,6woeVu3fVMflqen1t4N6pg,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,spotify:track:6woeVu3fVMflqen1t4N6pg,0.0706,0.89,0.513,0.0,0.102,-5.996,0.154,136.02,0.61,67,bts
419,Lights/Boy With Luv,2019-07-03,1,44vXWYTcdrejrIQZEoHzl8,Lights,spotify:track:44vXWYTcdrejrIQZEoHzl8,0.112,0.625,0.663,0.0,0.105,-5.115,0.0302,98.998,0.398,71,bts
422,All Night (BTS World Original Soundtrack) [Pt. 3],2019-06-21,1,70sKIAQgaVN2zWEEyOpyMZ,All Night (BTS World Original Soundtrack) [Pt. 3],spotify:track:70sKIAQgaVN2zWEEyOpyMZ,0.193,0.725,0.706,0.0,0.109,-4.766,0.121,120.042,0.667,62,bts
423,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],2019-06-14,1,5XkyZyKMdFungjDb9cUKc3,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],spotify:track:5XkyZyKMdFungjDb9cUKc3,0.339,0.804,0.498,0.000236,0.18,-7.387,0.0571,105.008,0.704,66,bts
424,Dream Glow (BTS World Original Soundtrack) [Pt. 1],2019-06-07,1,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1,spotify:track:4c1WgUnHXq2LEncGHKgj1I,0.0967,0.735,0.74,0.0,0.101,-3.837,0.0519,141.948,0.541,68,bts
427,FAKE LOVE/Airplane pt.2,2018-11-07,3,6Tai2owBuWHcNXD00mQZi5,FAKE LOVE - Japanese ver. / Remix,spotify:track:6Tai2owBuWHcNXD00mQZi5,0.032,0.558,0.762,0.0,0.283,-4.148,0.0604,154.875,0.37,40,bts
430,FAKE LOVE/Airplane pt.2,2018-11-06,3,0pMrOYQVuDBZnv0WI5j3hz,IDOL - Stadium Remix,spotify:track:0pMrOYQVuDBZnv0WI5j3hz,0.00635,0.64,0.817,0.0,0.277,-4.801,0.123,125.983,0.61,23,bts
432,Waste It On Me (feat. BTS),2018-10-25,1,2r1T6xGTVaNAqBoPH4lZEE,Waste It On Me (feat. BTS),spotify:track:2r1T6xGTVaNAqBoPH4lZEE,0.252,0.669,0.684,0.0,0.72,-4.595,0.0585,96.097,0.466,54,bts
433,Waste It On Me (feat. BTS),2018-10-25,1,2FWyJIT0gL2G3xWVQ9Id5f,Waste It On Me,spotify:track:2FWyJIT0gL2G3xWVQ9Id5f,0.252,0.669,0.684,0.0,0.72,-4.595,0.0585,96.097,0.466,51,bts
438,MIC Drop (feat. Desiigner) [Steve Aoki Remix],2017-11-24,1,7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],spotify:track:7Ed6BkggCS2KaKY5YlINaF,0.0157,0.613,0.842,0.0,0.23,-4.332,0.219,169.917,0.645,62,bts
440,Danger (Japanese Ver.- / Standard Edition),2017-11-19,2,0rsmEuuSVz47Qm6dpBxyes,Shingeki no Boudan - Sonpub Remix,spotify:track:0rsmEuuSVz47Qm6dpBxyes,0.00244,0.718,0.91,0.0,0.231,-3.125,0.181,118.104,0.725,33,bts
441,Danger (Japanese Ver.- / Standard Edition),2017-11-19,3,3uaBayF9P4kCFhMLPMqBQw,Miss Right - Japanese Ver.,spotify:track:3uaBayF9P4kCFhMLPMqBQw,0.42,0.693,0.806,0.0,0.106,-4.975,0.256,92.966,0.873,34,bts
