,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
409,Lucifer - The 2nd Album,2010-07-19,4,7KLg08N1kcVQKK96LL5eBG,A-Yo,spotify:track:7KLg08N1kcVQKK96LL5eBG,0.317,0.351,0.874,0.0,0.116,-2.518,0.0832,85.307,0.449,34,shinee
410,Lucifer - The 2nd Album,2010-07-19,5,3DKuL6fqEmmtZsGkt8YZSM,Obsession,spotify:track:3DKuL6fqEmmtZsGkt8YZSM,0.161,0.61,0.79,0.0,0.0391,-3.288,0.109,74.961,0.94,28,shinee
411,Lucifer - The 2nd Album,2010-07-19,6,6VvKWfhsRNdioqyt9HoPzk,Quasimodo,spotify:track:6VvKWfhsRNdioqyt9HoPzk,0.0831,0.372,0.596,0.0,0.135,-4.882,0.0375,141.157,0.348,28,shinee
412,Lucifer - The 2nd Album,2010-07-19,7,1oXnwk3Z28OwSGnLSdqZNP,Shout Out,spotify:track:1oXnwk3Z28OwSGnLSdqZNP,0.057,0.695,0.724,0.0,0.311,-5.689,0.244,106.942,0.382,22,shinee
413,Lucifer - The 2nd Album,2010-07-19,8,2U8erLnspbtDH5BEJ0gsLW,Wowowow,spotify:track:2U8erLnspbtDH5BEJ0gsLW,0.101,0.782,0.768,0.0,0.211,-3.084,0.101,92.002,0.769,24,shinee
414,Lucifer - The 2nd Album,2010-07-19,9,4EoYAleb9M2rZTFYxULIMi,Your Name,spotify:track:4EoYAleb9M2rZTFYxULIMi,0.102,0.645,0.585,0.0,0.448,-5.084,0.0338,90.027,0.544,25,shinee
415,Lucifer - The 2nd Album,2010-07-19,10,4rZ7JOd7Q2GH2W7kFFZDlL,Life,spotify:track:4rZ7JOd7Q2GH2W7kFFZDlL,0.463,0.621,0.62,0.0,0.444,-4.832,0.0414,123.923,0.288,25,shinee
416,Lucifer - The 2nd Album,2010-07-19,11,5KSxEAHvUYLIfVnUehKV4i,Ready or Not,spotify:track:5KSxEAHvUYLIfVnUehKV4i,0.00482,0.703,0.903,0.0,0.308,-2.926,0.0632,127.906,0.773,27,shinee
417,Lucifer - The 2nd Album,2010-07-19,12,66c2CxhNfezkqXJaHwpGew,Love Pain,spotify:track:66c2CxhNfezkqXJaHwpGew,0.0107,0.761,0.812,0.0,0.0705,-3.944,0.0442,119.954,0.655,23,shinee
418,Lucifer - The 2nd Album,2010-07-19,13,3QPPTyejpLV8KmimPvw5Sa,Love Still Goes On,spotify:track:3QPPTyejpLV8KmimPvw5Sa,0.017,0.719,0.863,0.0,0.335,-3.3,0.061,114.966,0.749,25,shinee
419,AMIGO - The 1st Album Repackage,2008-10-28,1,1ru2r3r1Njis2C4IbGzgfS,AMIGO,spotify:track:1ru2r3r1Njis2C4IbGzgfS,0.02,0.837,0.825,0.0,0.302,-1.555,0.0465,117.034,0.495,41,shinee
420,AMIGO - The 1st Album Repackage,2008-10-28,2,2Mj5FjaIyZO6z89Qs2J9Iy,Forever or Never,spotify:track:2Mj5FjaIyZO6z89Qs2J9Iy,0.0256,0.693,0.694,1.83e-06,0.265,-3.443,0.0542,89.996,0.459,24,shinee
421,AMIGO - The 1st Album Repackage,2008-10-28,3,3osNMn42bJn4mzq76XdUEn,Love like Oxygen,spotify:track:3osNMn42bJn4mzq76XdUEn,0.0138,0.565,0.783,0.0,0.434,-2.348,0.256,196.565,0.832,26,shinee
422,AMIGO - The 1st Album Repackage,2008-10-28,4,5xJxBrkqMoom44PXo2TTOC,Love Should go on (Plugged by DJ Oneshot),spotify:track:5xJxBrkqMoom44PXo2TTOC,0.277,0.768,0.926,0.0,0.251,-3.552,0.145,99.991,0.678,21,shinee
424,AMIGO - The 1st Album Repackage,2008-10-28,6,0PLPdugHiQTuBwRynIhdBp,ROMANTIC,spotify:track:0PLPdugHiQTuBwRynIhdBp,0.0392,0.636,0.709,0.0,0.158,-4.123,0.0334,128.025,0.537,24,shinee
434,The SHINee World - The First Album,2008-08-28,1,3zwMB1JyTzgOLo6rDnAVJ4,The SHINee World (Doo-Bop),spotify:track:3zwMB1JyTzgOLo6rDnAVJ4,0.0179,0.844,0.806,4.9e-06,0.0852,-3.252,0.0542,111.971,0.652,36,shinee
435,The SHINee World - The First Album,2008-08-28,2,1WMc6odyURDlOBShHykPqj,Love's Way,spotify:track:1WMc6odyURDlOBShHykPqj,0.191,0.649,0.801,0.0,0.132,-4.255,0.0419,139.007,0.424,28,shinee
436,The SHINee World - The First Album,2008-08-28,3,0B7QAF2ByMFCp1Ls5ov6R7,Love Like Oxygen,spotify:track:0B7QAF2ByMFCp1Ls5ov6R7,0.0138,0.565,0.783,0.0,0.434,-2.348,0.256,196.565,0.832,42,shinee
437,The SHINee World - The First Album,2008-08-28,4,7vAq3yEqNNEv7qL9aeVH7v,Romantic,spotify:track:7vAq3yEqNNEv7qL9aeVH7v,0.0392,0.636,0.709,0.0,0.158,-4.123,0.0334,128.025,0.537,32,shinee
438,The SHINee World - The First Album,2008-08-28,5,7ENYTdll3qSINUcxL6FyFZ,One For Me,spotify:track:7ENYTdll3qSINUcxL6FyFZ,0.0793,0.779,0.538,0.0,0.208,-8.237,0.0602,99.982,0.596,28,shinee
439,The SHINee World - The First Album,2008-08-28,6,2AQUiBYEDVNHeUhbXfd014,Graze,spotify:track:2AQUiBYEDVNHeUhbXfd014,0.367,0.522,0.793,0.0,0.14,-3.872,0.0673,83.624,0.794,27,shinee
440,The SHINee World - The First Album,2008-08-28,7,7vsX3ifCEuzMZwVsxc9QDg,Last Gift (In My Room-Prelude),spotify:track:7vsX3ifCEuzMZwVsxc9QDg,0.346,0.767,0.458,1.22e-06,0.0916,-6.932,0.0294,117.457,0.368,27,shinee
441,The SHINee World - The First Album,2008-08-28,8,3dr6blEYg22Ohw3U0hSNsl,Best Place,spotify:track:3dr6blEYg22Ohw3U0hSNsl,0.127,0.726,0.667,0.0,0.0672,-5.767,0.0371,94.941,0.589,28,shinee
442,The SHINee World - The First Album,2008-08-28,9,17vGPoIBXnSEd31N4B3gSR,Y Si Fuera Ella,spotify:track:17vGPoIBXnSEd31N4B3gSR,0.517,0.516,0.496,0.0,0.147,-5.784,0.029,75.621,0.314,50,shinee
443,The SHINee World - The First Album,2008-08-28,10,6V7zvZesXlDuK6WW0pUgpy,Four Seasons,spotify:track:6V7zvZesXlDuK6WW0pUgpy,0.171,0.691,0.665,0.0,0.251,-6.37,0.0359,121.985,0.44,25,shinee
444,The SHINee World - The First Album,2008-08-28,11,1yY7gFCJe1ueqosbFgWbFS,In My Room - Unplugged Remix,spotify:track:1yY7gFCJe1ueqosbFgWbFS,0.568,0.475,0.513,1.59e-06,0.132,-5.98,0.0278,134.052,0.293,27,shinee
445,The SHINee World - The First Album,2008-08-28,12,1rp986nzkyAX1wFpxzbwlC,Replay,spotify:track:1rp986nzkyAX1wFpxzbwlC,0.178,0.716,0.779,1.16e-06,0.167,-2.203,0.0805,99.977,0.59,57,shinee
446,Sunny Side,2018-07-27,1,2xKqJWCmWCnPyp783QYJsK,Sunny Side,spotify:track:2xKqJWCmWCnPyp783QYJsK,0.679,0.522,0.445,0.0,0.275,-3.871,0.03,142.605,0.528,31,shinee
447,Sunny Side,2018-07-27,2,3qSQKTaFjSMrdQGzwaAgWz,Good Evening - Japanese Ver.,spotify:track:3qSQKTaFjSMrdQGzwaAgWz,0.0528,0.668,0.83,0.0,0.271,-3.916,0.0537,119.905,0.543,26,shinee
448,Sunny Side,2018-07-27,3,4BJVg3H7xquPabF15JvO5S,I Want You - Japanese Ver.,spotify:track:4BJVg3H7xquPabF15JvO5S,0.157,0.724,0.747,0.0,0.137,-3.832,0.0644,123.078,0.526,25,shinee
450,Sunny Side,2018-07-27,2,1pIYLy7WT5nn9lVIR8nzY8,Good Evening - Japanese Version,spotify:track:1pIYLy7WT5nn9lVIR8nzY8,0.0521,0.669,0.828,0.0,0.265,-3.915,0.0539,119.913,0.55,2,shinee
451,Sunny Side,2018-07-27,3,4NiAVP6IN4le3x9qKkfpPg,I Want You - Japanese Version,spotify:track:4NiAVP6IN4le3x9qKkfpPg,0.154,0.733,0.746,0.0,0.133,-3.881,0.0638,123.002,0.505,0,shinee
452,'The Story of Light' EP.3 - The 6th Album,2018-06-25,1,7CMvRsZOfIIM1Hg4Yyqb3k,네가 남겨둔 말 Our Page,spotify:track:7CMvRsZOfIIM1Hg4Yyqb3k,0.295,0.674,0.752,0.0,0.164,-4.657,0.0326,107.021,0.348,42,shinee
461,'The Story of Light' EP.2 - The 6th Album,2018-06-11,5,2gL1DhV4XJxkzbFAYvRn0K,독감 Who Waits For Love,spotify:track:2gL1DhV4XJxkzbFAYvRn0K,0.0955,0.367,0.761,0.0,0.0886,-4.249,0.117,92.927,0.344,34,shinee
463,'The Story of Light' EP.1 - The 6th Album,2018-05-28,2,3dTFof43vcpQKx6Z3iTsOj,데리러 가 Good Evening,spotify:track:3dTFof43vcpQKx6Z3iTsOj,0.0383,0.678,0.809,0.0,0.243,-4.162,0.0598,119.979,0.561,49,shinee
465,'The Story of Light' EP.1 - The 6th Album,2018-05-28,4,3OFxhRzHbXFenlHwEvr8iJ,JUMP,spotify:track:3OFxhRzHbXFenlHwEvr8iJ,0.052,0.814,0.64,0.0,0.0865,-5.898,0.0668,122.043,0.603,36,shinee
466,'The Story of Light' EP.1 - The 6th Album,2018-05-28,5,5q3gEldz4O3GvixcWgOkOk,안녕 You & I,spotify:track:5q3gEldz4O3GvixcWgOkOk,0.266,0.612,0.543,0.0,0.105,-7.315,0.0769,83.967,0.231,32,shinee
470,FROM NOW ON,2018-05-23,4,3tBC8p1t1H59zYXtDUEODR,Married To The Music - Japanese,spotify:track:3tBC8p1t1H59zYXtDUEODR,0.124,0.667,0.928,0.0,0.0913,-3.797,0.106,115.038,0.848,1,shinee
472,FROM NOW ON - EP,2018-04-18,2,5DF79vik3V8tgqFIhKmoQ8,Every Time,spotify:track:5DF79vik3V8tgqFIhKmoQ8,0.145,0.597,0.965,0.0,0.32,-3.67,0.0789,96.011,0.681,27,shinee
473,FROM NOW ON - EP,2018-04-18,3,4thG4E0rdO232LFB6IltWz,Tell Me Your Name,spotify:track:4thG4E0rdO232LFB6IltWz,0.0821,0.753,0.916,0.00013,0.629,-3.524,0.162,128.093,0.864,26,shinee
474,FROM NOW ON - EP,2018-04-18,4,2ISHv1R934PKFcsRO0G2V9,Married To The Music - Japanese ver.,spotify:track:2ISHv1R934PKFcsRO0G2V9,0.121,0.66,0.929,0.0,0.0812,-3.803,0.116,115.061,0.874,19,shinee
480,Excuse Me Miss (Shinee World 4 Ver.),2016-01-01,1,1xgnwJhaNki6kJZfphZ4oI,Excuse Me Miss (Shinee World 4 Ver.),spotify:track:1xgnwJhaNki6kJZfphZ4oI,0.0545,0.617,0.971,0.0,0.948,0.05,0.201,92.965,0.482,21,shinee
492,3 2 1 (ドラマver.),2013-10-23,1,0u6rmhUuEA8wc2PKcu7IwK,3 2 1 - ドラマver.,spotify:track:0u6rmhUuEA8wc2PKcu7IwK,0.013,0.619,0.641,0.0,0.333,-4.838,0.103,147.869,0.815,2,shinee
497,Excuse Me Miss,2013-05-07,1,2IrA9OXY0OYHbIijbLUta9,Excuse Me Miss,spotify:track:2IrA9OXY0OYHbIijbLUta9,0.0438,0.823,0.607,0.0,0.327,-3.865,0.196,92.98,0.753,33,shinee
499,Fire,2013-03-08,2,1DCIJmWulvaggTQJHDwAHG,MOON RIVER WALTZ,spotify:track:1DCIJmWulvaggTQJHDwAHG,0.107,0.488,0.588,0.0,0.0774,-6.328,0.27,193.799,0.568,23,shinee
