,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
254,FANCY YOU,2019-04-22,3,1fF45ncdGHw4JXG1EbmlTX,GIRLS LIKE US,spotify:track:1fF45ncdGHw4JXG1EbmlTX,0.0457,0.73,0.695,0.0,0.379,-4.367,0.0695,97.995,0.698,53,twice
255,FANCY YOU,2019-04-22,4,2YbeCUhBk2JCsKtcQwLXq8,HOT,spotify:track:2YbeCUhBk2JCsKtcQwLXq8,0.00736,0.757,0.571,0.0,0.0175,-6.79,0.0714,119.954,0.765,55,twice
256,FANCY YOU,2019-04-22,5,0ORjw0W7sRXcJbMhAuff3U,TURN IT UP,spotify:track:0ORjw0W7sRXcJbMhAuff3U,0.0628,0.828,0.812,0.0,0.14,-3.572,0.0521,119.991,0.961,53,twice
257,FANCY YOU,2019-04-22,6,55NGPOT6oGrIodlMG0QfHn,STRAWBERRY,spotify:track:55NGPOT6oGrIodlMG0QfHn,0.109,0.825,0.665,0.0,0.0672,-6.131,0.0417,118.043,0.786,53,twice
258,#TWICE2,2019-03-06,1,2W1YeWvOpGWQIArbfI4pnw,LIKEY - Japanese ver.,spotify:track:2W1YeWvOpGWQIArbfI4pnw,0.379,0.717,0.893,0.000112,0.12,-1.391,0.0382,131.947,0.426,52,twice
259,#TWICE2,2019-03-06,2,3hePH8YWEb6BUJ163U9wDa,Heart Shaker - Japanese ver.,spotify:track:3hePH8YWEb6BUJ163U9wDa,0.00936,0.538,0.935,0.0,0.0701,-1.075,0.061,163.908,0.826,55,twice
260,#TWICE2,2019-03-06,3,1aHFbW8QF7LoJWcX0kPcrH,What is Love? - Japanese ver.,spotify:track:1aHFbW8QF7LoJWcX0kPcrH,0.0501,0.564,0.892,0.0,0.234,-1.84,0.0639,169.939,0.637,53,twice
261,#TWICE2,2019-03-06,4,3picEaAiFbUtP9YDoM7J73,Dance The Night Away - Japanese ver.,spotify:track:3picEaAiFbUtP9YDoM7J73,0.109,0.681,0.847,4.02e-05,0.0828,-3.855,0.107,117.947,0.743,55,twice
262,#TWICE2,2019-03-06,5,68FitshLHaAaDnoyAsq8L5,YES or YES - Japanese ver.,spotify:track:68FitshLHaAaDnoyAsq8L5,0.0655,0.707,0.915,0.0,0.183,-2.991,0.0419,137.972,0.769,54,twice
269,Wake Me Up,2018-05-16,2,53JPvPxpC5IU4gYVmDLqU6,Pink Lemonade,spotify:track:53JPvPxpC5IU4gYVmDLqU6,0.0816,0.706,0.969,0.0,0.0564,-2.952,0.0781,128.004,0.734,44,twice
270,Wake Me Up,2018-05-16,3,2JRpDTA8mXIW7rVhST3sot,Wake Me Up - Instrumental,spotify:track:2JRpDTA8mXIW7rVhST3sot,9.72e-05,0.622,0.995,0.852,0.323,-2.59,0.0667,125.991,0.646,25,twice
271,Wake Me Up,2018-05-16,4,76ErKywk66yqA3vbUX5T7M,Pink Lemonade - Instrumental,spotify:track:76ErKywk66yqA3vbUX5T7M,5.74e-05,0.586,0.867,0.684,0.0578,-6.372,0.0357,128.031,0.812,25,twice
285,Candy Pop,2018-02-07,3,106R5tUsYByg71UYvT2Pin,Candy Pop - Instrumental,spotify:track:106R5tUsYByg71UYvT2Pin,0.000687,0.56,0.964,0.864,0.147,-2.66,0.0523,174.032,0.459,27,twice
286,Candy Pop,2018-02-07,4,2Oz1EFvuo14Fg5ASTSpDEv,BRAND NEW GIRL - Instrumental,spotify:track:2Oz1EFvuo14Fg5ASTSpDEv,2.92e-05,0.592,0.954,0.847,0.339,-8.014,0.0714,157.013,0.863,25,twice
287,Candy Pop,2018-01-12,1,39GvWlUAF4Y3qzboUyvBkg,Candy Pop,spotify:track:39GvWlUAF4Y3qzboUyvBkg,0.177,0.599,0.943,2.6e-05,0.141,-1.457,0.0894,174.059,0.84,57,twice
289,One More Time,2017-10-18,2,1X1BrTxo2C77VnyEkBJm21,LUV ME,spotify:track:1X1BrTxo2C77VnyEkBJm21,0.0524,0.73,0.917,0.0,0.35,-3.715,0.0426,141.957,0.668,47,twice
290,One More Time,2017-10-18,3,2J0OsffIX3CWnRaMmDD7me,One More Time - Instrumental,spotify:track:2J0OsffIX3CWnRaMmDD7me,2.09e-05,0.613,0.902,0.825,0.315,-6.217,0.0439,129.996,0.527,27,twice
291,One More Time,2017-10-18,4,5s0HVewvuVGLW0PkKNs2ih,LUV ME - Instrumental,spotify:track:5s0HVewvuVGLW0PkKNs2ih,7.95e-05,0.746,0.794,0.754,0.343,-5.962,0.0339,142.006,0.57,26,twice
293,#TWICE,2017-06-28,1,2bnUATKYS3JykGpZjjlbXV,Like OOH-AHH - Japanese ver.,spotify:track:2bnUATKYS3JykGpZjjlbXV,0.341,0.687,0.837,0.0,0.226,-2.153,0.0566,142.029,0.762,45,twice
294,#TWICE,2017-06-28,2,5UnRutJ5phJ9Ti4WnFgEoJ,CHEER UP - Japanese ver.,spotify:track:5UnRutJ5phJ9Ti4WnFgEoJ,0.175,0.538,0.878,0.0,0.067,-1.291,0.083,172.888,0.467,48,twice
295,#TWICE,2017-06-28,3,0PAyiPTz8gL0udQnSasc5G,TT - Japanese ver.,spotify:track:0PAyiPTz8gL0udQnSasc5G,0.0807,0.699,0.856,8.72e-06,0.44,-3.326,0.0608,129.96,0.331,57,twice
296,#TWICE,2017-06-28,4,5LkQpbBFgoyQm1jGlznT7p,KNOCK KNOCK - Japanese ver.,spotify:track:5LkQpbBFgoyQm1jGlznT7p,0.0984,0.697,0.957,2.92e-06,0.0524,-2.603,0.204,130.03,0.396,43,twice
298,SIGNAL (Japanese ver.),2017-06-14,1,4R7QVSqBN0koJHcOL7PGb5,SIGNAL - Japanese ver.,spotify:track:4R7QVSqBN0koJHcOL7PGb5,0.271,0.611,0.724,0.0,0.107,-3.303,0.39,207.581,0.656,40,twice
